ID,Sector,Exposure_Time,FFI,SPOC
1773485214494929536,82.0,158.399927,True,True
1773497412196823680,55.0,475.199786,True,True
1773497412196823680,82.0,158.399927,True,True
1776179945695834368,56.0,158.399927,True,False
1776179945695834368,82.0,158.399927,True,False
1890425839540910848,56.0,158.399927,True,False
1890425839540910848,83.0,158.399927,True,False
1893189736896880640,15.0,1425.599379,True,False
1893189736896880640,56.0,158.399927,True,False
1893189736896880640,82.0,158.399927,True,False
1893189736896880640,83.0,158.399927,True,False
2110165780975185792,14.0,1425.599392,True,True
2110165780975185792,26.0,1425.599348,True,True
2110165780975185792,40.0,475.199784,True,True
2110165780975185792,53.0,475.199775,True,True
2110165780975185792,54.0,475.199781,True,True
2110165780975185792,80.0,158.399925,True,True
2110165780975185792,81.0,158.399927,True,True
2110165780975185792,74.0,158.399928,True,True
2118429538570209920,14.0,1425.599392,True,False
2118429538570209920,26.0,1425.599348,True,False
2118429538570209920,41.0,475.199767,True,False
2118429538570209920,40.0,475.199784,True,False
2118429538570209920,53.0,475.199775,True,False
2118429538570209920,54.0,475.199781,True,False
2118429538570209920,79.0,158.399924,True,False
2118429538570209920,80.0,158.399925,True,False
2118429538570209920,81.0,158.399927,True,False
2118429538570209920,74.0,158.399928,True,False
2256631484392164736,16.0,1425.599358,True,True
2256631484392164736,15.0,1425.599379,True,True
2256631484392164736,17.0,1425.599381,True,True
2256631484392164736,14.0,1425.599392,True,True
2256631484392164736,18.0,1425.599399,True,True
2256631484392164736,19.0,1425.599402,True,True
2256631484392164736,20.0,1425.599406,True,True
2256631484392164736,26.0,1425.599348,True,True
2256631484392164736,25.0,1425.599351,True,True
2256631484392164736,24.0,1425.599365,True,True
2256631484392164736,23.0,1425.599383,True,True
2256631484392164736,21.0,1425.59939,True,True
2256631484392164736,22.0,1425.599393,True,True
2256631484392164736,41.0,475.199767,True,True
2256631484392164736,40.0,475.199784,True,True
2256631484392164736,47.0,475.199791,True,True
2256631484392164736,58.0,158.399926,True,True
2256631484392164736,56.0,158.399927,True,True
2256631484392164736,57.0,158.399928,True,True
2256631484392164736,59.0,158.399928,True,True
2256631484392164736,60.0,158.399929,True,True
2256631484392164736,53.0,475.199775,True,True
2256631484392164736,54.0,475.199781,True,True
2256631484392164736,52.0,475.199781,True,True
2256631484392164736,51.0,475.199783,True,True
2256631484392164736,50.0,475.199783,True,True
2256631484392164736,55.0,475.199786,True,True
2256631484392164736,49.0,475.199787,True,True
2256631484392164736,48.0,475.199789,True,True
2256631484392164736,73.0,158.399928,True,True
2256631484392164736,76.0,158.399923,True,True
2256631484392164736,75.0,158.399924,True,True
2256631484392164736,77.0,158.399924,True,True
2256631484392164736,79.0,158.399924,True,True
2256631484392164736,80.0,158.399925,True,True
2256631484392164736,86.0,158.399926,True,True
2256631484392164736,85.0,158.399927,True,True
2256631484392164736,78.0,158.399927,True,True
2256631484392164736,81.0,158.399927,True,True
2256631484392164736,82.0,158.399927,True,True
2256631484392164736,83.0,158.399927,True,True
2256631484392164736,84.0,158.399927,True,True
2256631484392164736,74.0,158.399928,True,True
2257597439718033536,16.0,1425.599358,True,False
2257597439718033536,15.0,1425.599379,True,False
2257597439718033536,17.0,1425.599381,True,False
2257597439718033536,14.0,1425.599392,True,False
2257597439718033536,18.0,1425.599399,True,False
2257597439718033536,19.0,1425.599402,True,False
2257597439718033536,20.0,1425.599406,True,False
2257597439718033536,26.0,1425.599348,True,False
2257597439718033536,25.0,1425.599351,True,False
2257597439718033536,24.0,1425.599365,True,False
2257597439718033536,23.0,1425.599383,True,False
2257597439718033536,21.0,1425.59939,True,False
2257597439718033536,22.0,1425.599393,True,False
2257597439718033536,41.0,475.199767,True,False
2257597439718033536,40.0,475.199784,True,False
2257597439718033536,47.0,475.199791,True,False
2257597439718033536,58.0,158.399926,True,False
2257597439718033536,56.0,158.399927,True,False
2257597439718033536,57.0,158.399928,True,False
2257597439718033536,59.0,158.399928,True,False
2257597439718033536,60.0,158.399929,True,False
2257597439718033536,53.0,475.199775,True,False
2257597439718033536,54.0,475.199781,True,False
2257597439718033536,52.0,475.199781,True,False
2257597439718033536,51.0,475.199783,True,False
2257597439718033536,50.0,475.199783,True,False
2257597439718033536,55.0,475.199786,True,False
2257597439718033536,48.0,475.199789,True,False
2257597439718033536,73.0,158.399928,True,False
2257597439718033536,76.0,158.399923,True,False
2257597439718033536,75.0,158.399924,True,False
2257597439718033536,77.0,158.399924,True,False
2257597439718033536,79.0,158.399924,True,False
2257597439718033536,80.0,158.399925,True,False
2257597439718033536,86.0,158.399926,True,False
2257597439718033536,85.0,158.399927,True,False
2257597439718033536,78.0,158.399927,True,False
2257597439718033536,81.0,158.399927,True,False
2257597439718033536,82.0,158.399927,True,False
2257597439718033536,83.0,158.399927,True,False
2257597439718033536,84.0,158.399927,True,False
2257597439718033536,74.0,158.399928,True,False
2294281163411732736,17.0,1425.599381,True,True
2294281163411732736,14.0,1425.599392,True,True
2294281163411732736,18.0,1425.599399,True,True
2294281163411732736,19.0,1425.599402,True,True
2294281163411732736,20.0,1425.599406,True,True
2294281163411732736,26.0,1425.599348,True,True
2294281163411732736,25.0,1425.599351,True,True
2294281163411732736,24.0,1425.599365,True,True
2294281163411732736,21.0,1425.59939,True,True
2294281163411732736,41.0,475.199767,True,True
2294281163411732736,40.0,475.199784,True,True
2294281163411732736,58.0,158.399926,True,True
2294281163411732736,59.0,158.399928,True,True
2294281163411732736,60.0,158.399929,True,True
2294281163411732736,53.0,475.199775,True,True
2294281163411732736,54.0,475.199781,True,True
2294281163411732736,52.0,475.199781,True,True
2294281163411732736,51.0,475.199783,True,True
2294281163411732736,48.0,475.199789,True,True
2294281163411732736,73.0,158.399928,True,True
2294281163411732736,75.0,158.399924,True,True
2294281163411732736,77.0,158.399924,True,True
2294281163411732736,79.0,158.399924,True,True
2294281163411732736,80.0,158.399925,True,True
2294281163411732736,86.0,158.399926,True,True
2294281163411732736,78.0,158.399927,True,True
2294281163411732736,81.0,158.399927,True,True
2294281163411732736,85.0,158.399927,True,True
2294281163411732736,74.0,158.399928,True,True
2302668860880387072,18.0,1425.599399,True,True
2302668860880387072,19.0,1425.599402,True,True
2302668860880387072,20.0,1425.599406,True,True
2302668860880387072,26.0,1425.599348,True,True
2302668860880387072,25.0,1425.599351,True,True
2302668860880387072,40.0,475.199784,True,True
2302668860880387072,47.0,475.199791,True,True
2302668860880387072,58.0,158.399926,True,True
2302668860880387072,59.0,158.399928,True,True
2302668860880387072,60.0,158.399929,True,True
2302668860880387072,53.0,475.199775,True,True
2302668860880387072,52.0,475.199781,True,True
2302668860880387072,73.0,158.399928,True,True
2302668860880387072,79.0,158.399924,True,True
2302668860880387072,86.0,158.399926,True,True
2302668860880387072,78.0,158.399927,True,True
2302668860880387072,85.0,158.399927,True,True
2302668860880387072,74.0,158.399928,True,True
2312376723918929920,2.0,1425.599438,True,False
2312376723918929920,29.0,475.199793,True,False
2312376723918929920,69.0,158.399927,True,False
2312376723918929920,96.0,158.399924,True,False
2325083848520121856,2.0,1425.599438,True,True
2325083848520121856,29.0,475.199793,True,True
2325083848520121856,69.0,158.399927,True,True
2325083848520121856,96.0,158.399924,True,True
2368212771939556992,29.0,475.199793,True,True
2368212771939556992,69.0,158.399927,True,True
2393563872239260928,2.0,1425.599438,True,False
2393563872239260928,29.0,475.199793,True,False
2393563872239260928,69.0,158.399927,True,False
2393563872239260928,96.0,158.399924,True,False
2395413147718069504,2.0,1425.599438,True,True
2395413147718069504,29.0,475.199793,True,True
2395413147718069504,69.0,158.399927,True,True
2395413147718069504,70.0,158.399927,True,True
2395413147718069504,96.0,158.399924,True,True
2400808245117576704,2.0,1425.599438,True,False
2400808245117576704,42.0,475.199778,True,False
2400808245117576704,69.0,158.399927,True,False
2400808245117576704,96.0,158.399924,True,False
2400808245117576704,92.0,158.399926,True,False
2407340615496379008,2.0,1425.599438,True,True
2407340615496379008,42.0,475.199778,True,True
2407340615496379008,69.0,158.399927,True,True
2407340615496379008,70.0,158.399927,True,True
2407340615496379008,96.0,158.399924,True,True
2407340615496379008,92.0,158.399926,True,True
2407573643242037888,2.0,1425.599438,True,True
2407573643242037888,29.0,475.199793,True,True
2407573643242037888,42.0,475.199778,True,True
2407573643242037888,69.0,158.399927,True,True
2407573643242037888,70.0,158.399927,True,True
2407573643242037888,96.0,158.399924,True,True
2414623952318068224,2.0,1425.599438,True,True
2414623952318068224,29.0,475.199793,True,True
2414623952318068224,69.0,158.399927,True,True
2420649585275393920,2.0,1425.599438,True,False
2420649585275393920,29.0,475.199793,True,False
2420649585275393920,42.0,475.199778,True,False
2420649585275393920,69.0,158.399927,True,False
2420649585275393920,70.0,158.399927,True,False
2420649585275393920,96.0,158.399924,True,False
2420649585275393920,92.0,158.399926,True,False
2421080250237097344,2.0,1425.599438,True,True
2421080250237097344,29.0,475.199793,True,True
2421080250237097344,69.0,158.399927,True,True
2421080250237097344,70.0,158.399927,True,True
2421080250237474176,2.0,1425.599438,True,True
2421080250237474176,29.0,475.199793,True,True
2421080250237474176,69.0,158.399927,True,True
2421080250237474176,70.0,158.399927,True,True
2450599697900838912,3.0,1425.599424,True,True
2450599697900838912,30.0,475.199788,True,True
2450599697900838912,97.0,158.399925,True,True
2451701339832959232,3.0,1425.599424,True,True
2451701339832959232,30.0,475.199788,True,True
2451701339832959232,97.0,158.399925,True,True
2452167910719793664,3.0,1425.599424,True,True
2452167910719793664,30.0,475.199788,True,True
2452167910719793664,97.0,158.399925,True,True
2453195851012123904,3.0,1425.599424,True,True
2453195851012123904,30.0,475.199788,True,True
2453195851012123904,97.0,158.399925,True,True
2457862762476854656,3.0,1425.599424,True,False
2457862762476854656,30.0,475.199788,True,False
2457862762476854656,97.0,158.399925,True,False
2461728194387221504,30.0,475.199788,True,False
2461728194387221504,97.0,158.399925,True,False
2467242352575094784,3.0,1425.599424,True,True
2467242352575094784,30.0,475.199788,True,True
2467242352575094784,97.0,158.399925,True,True
2467732906559754496,3.0,1425.599424,True,False
2467732906559754496,30.0,475.199788,True,False
2467732906559754496,97.0,158.399925,True,False
2468929243931522304,3.0,1425.599424,True,False
2468929243931522304,30.0,475.199788,True,False
2486388560866377728,4.0,1425.599419,True,False
2486388560866377728,97.0,158.399925,True,False
2492866780297999232,4.0,1425.599419,True,False
2492866780297999232,31.0,475.19979,True,False
2492866780297999232,97.0,158.399925,True,False
2497858563088120448,4.0,1425.599419,True,True
2497858563088120448,31.0,475.19979,True,True
2507016253701863040,4.0,1425.599419,True,False
2507016253701863040,31.0,475.19979,True,False
2507016253701863040,70.0,158.399927,True,False
2507016253701863040,97.0,158.399925,True,False
2514052131687080192,4.0,1425.599419,True,False
2514052131687080192,31.0,475.19979,True,False
2514052131687080192,42.0,475.199778,True,False
2514052131687080192,43.0,475.19979,True,False
2514052131687080192,70.0,158.399927,True,False
2514052131687080192,71.0,158.39993,True,False
2526788363283721984,3.0,1425.599424,True,True
2526788363283721984,30.0,475.199788,True,True
2526788363283721984,42.0,475.199778,True,True
2526788363283721984,43.0,475.19979,True,True
2526788363283721984,70.0,158.399927,True,True
2528227035593363840,3.0,1425.599424,True,True
2528227035593363840,30.0,475.199788,True,True
2528227035593363840,42.0,475.199778,True,True
2528227035593363840,43.0,475.19979,True,True
2528227035593363840,70.0,158.399927,True,True
2537831170877143552,3.0,1425.599424,True,False
2537831170877143552,30.0,475.199788,True,False
2537831170877143552,42.0,475.199778,True,False
2537831170877143552,43.0,475.19979,True,False
2537831170877143552,70.0,158.399927,True,False
2537831170877143552,97.0,158.399925,True,False
2614071100988460544,42.0,475.199778,True,False
2614071100988460544,92.0,158.399926,True,False
2616132101175335936,42.0,475.199778,True,False
2616132101175335936,92.0,158.399926,True,False
2618333804489940992,42.0,475.199778,True,True
2618333804489940992,92.0,158.399926,True,True
2620145937091715072,42.0,475.199778,True,True
2620145937091715072,92.0,158.399926,True,True
2631857350835259392,42.0,475.199778,True,False
2631857350835259392,70.0,158.399927,True,False
2631857350835259392,92.0,158.399926,True,False
2668249051115631232,42.0,475.199778,True,False
2668249051115631232,55.0,475.199786,True,False
2668249051115631232,92.0,158.399926,True,False
2669873515120908544,42.0,475.199778,True,True
2669873515120908544,55.0,475.199786,True,True
2669873515120908544,82.0,158.399927,True,True
2669873515120908544,92.0,158.399926,True,True
2670661109044300160,55.0,475.199786,True,False
2670661109044300160,92.0,158.399926,True,False
2673992663636347520,42.0,475.199778,True,True
2673992663636347520,55.0,475.199786,True,True
2673992663636347520,82.0,158.399927,True,True
2673992663636347520,92.0,158.399926,True,True
2681122098893985408,55.0,475.199786,True,False
2681122098893985408,82.0,158.399927,True,False
2681122098893985408,92.0,158.399926,True,False
2683209044978079616,55.0,475.199786,True,True
2683209044978079616,82.0,158.399927,True,True
2683714304930755712,55.0,475.199786,True,False
2683714304930755712,82.0,158.399927,True,False
2688566793341935360,55.0,475.199786,True,False
2688566793341935360,82.0,158.399927,True,False
2705611005983192320,42.0,475.199778,True,True
2705611005983192320,56.0,158.399927,True,True
2705611005983192320,82.0,158.399927,True,True
2705611005983192320,92.0,158.399926,True,True
2708839657453920256,82.0,158.399927,True,False
2710189960812052736,56.0,158.399927,True,True
2710189960812052736,82.0,158.399927,True,True
2719512513745949184,56.0,158.399927,True,False
2719512513745949184,83.0,158.399927,True,False
2775987485397299072,17.0,1425.599381,True,False
2775987485397299072,42.0,475.199778,True,False
2775987485397299072,43.0,475.19979,True,False
2775987485397299072,70.0,158.399927,True,False
2799992744809482112,57.0,158.399928,True,True
2799992744809482112,84.0,158.399927,True,True
2800823799506215168,17.0,1425.599381,True,False
2800823799506215168,57.0,158.399928,True,False
2800823799506215168,84.0,158.399927,True,False
2801216123294143360,17.0,1425.599381,True,True
2801216123294143360,57.0,158.399928,True,True
2801216123294143360,84.0,158.399927,True,True
2819781274051096192,56.0,158.399927,True,False
2819781274051096192,83.0,158.399927,True,False
2824770686019004032,56.0,158.399927,True,False
2824770686019004032,83.0,158.399927,True,False
2830318679957189632,56.0,158.399927,True,True
2830318679957189632,83.0,158.399927,True,True
2836510961942677376,56.0,158.399927,True,False
2836510961942677376,83.0,158.399927,True,False
2856874535763703680,17.0,1425.599381,True,False
2856874535763703680,57.0,158.399928,True,False
2856874535763703680,84.0,158.399927,True,False
2859027409595355776,17.0,1425.599381,True,False
2859027409595355776,57.0,158.399928,True,False
2859027409595355776,84.0,158.399927,True,False
2863419584886542080,17.0,1425.599381,True,True
2863419584886542080,57.0,158.399928,True,True
2863419584886542080,84.0,158.399927,True,True
2864382138598091648,56.0,158.399927,True,True
2864382138598091648,83.0,158.399927,True,True
2866851710433326208,57.0,158.399928,True,True
2866851710433326208,84.0,158.399927,True,True
2868199402451064064,57.0,158.399928,True,False
2868199402451064064,84.0,158.399927,True,False
2872988394066393344,57.0,158.399928,True,False
2872988394066393344,84.0,158.399927,True,False
2881313793031884544,17.0,1425.599381,True,True
2881313793031884544,57.0,158.399928,True,True
2881313793031884544,84.0,158.399927,True,True
2886233695250041216,6.0,1425.59941,True,False
2886233695250041216,33.0,475.199788,True,False
2886233695250041216,32.0,475.199789,True,False
2886233695250041216,87.0,158.399924,True,False
2886233695250041216,98.0,158.399926,True,False
2891695137006940544,6.0,1425.59941,True,True
2891695137006940544,7.0,1425.599406,True,True
2891695137006940544,33.0,475.199788,True,True
2891695137006940544,87.0,158.399924,True,True
2891695137006940544,98.0,158.399926,True,True
2905516483501493120,5.0,1425.599416,True,False
2905516483501493120,33.0,475.199788,True,False
2905516483501493120,32.0,475.199789,True,False
2905516483501493120,98.0,158.399926,True,False
2907884728469088384,6.0,1425.59941,True,True
2907884728469088384,33.0,475.199788,True,True
2907884728469088384,32.0,475.199789,True,True
2907884728469088384,87.0,158.399924,True,True
2907884728469088384,98.0,158.399926,True,True
2911981886751531648,6.0,1425.59941,True,True
2911981886751531648,33.0,475.199788,True,True
2911981886751531648,87.0,158.399924,True,True
2911981886751531648,98.0,158.399926,True,True
2954555801611979648,6.0,1425.59941,True,False
2954555801611979648,5.0,1425.599416,True,False
2954555801611979648,32.0,475.199789,True,False
2954555801611979648,98.0,158.399926,True,False
3013672487388307456,6.0,1425.59941,True,False
3013672487388307456,32.0,475.199789,True,False
3013672487388307456,98.0,158.399926,True,False
3015684005638599168,6.0,1425.59941,True,False
3015684005638599168,32.0,475.199789,True,False
3015684005638599168,98.0,158.399926,True,False
3073508528645520000,7.0,1425.599406,True,False
3073508528645520000,34.0,475.19979,True,False
3073508528645520000,61.0,158.399927,True,False
3073508528645520000,88.0,158.399925,True,False
3080039799513337216,7.0,1425.599406,True,True
3080039799513337216,34.0,475.19979,True,True
3080039799513337216,61.0,158.399927,True,True
3080039799513337216,88.0,158.399925,True,True
3171631420210205056,5.0,1425.599416,True,False
3171631420210205056,32.0,475.199789,True,False
3171631420210205056,98.0,158.399926,True,False
3181367767472670080,5.0,1425.599416,True,False
3181367767472670080,32.0,475.199789,True,False
3181367767472670080,98.0,158.399926,True,False
3183748278864953856,5.0,1425.599416,True,True
3183748278864953856,32.0,475.199789,True,True
3183748278864953856,98.0,158.399926,True,True
3197487123332369536,5.0,1425.599416,True,True
3197487123332369536,32.0,475.199789,True,True
3198812859478372480,5.0,1425.599416,True,True
3198812859478372480,32.0,475.199789,True,True
3198812859478372480,98.0,158.399926,True,True
3200303384927512960,5.0,1425.599416,True,False
3200303384927512960,32.0,475.199789,True,False
3200303384927512960,98.0,158.399926,True,False
3230306548988683392,5.0,1425.599416,True,True
3230306548988683392,32.0,475.199789,True,True
3230306548988683392,98.0,158.399926,True,True
3266937637860051840,4.0,1425.599419,True,True
3266937637860051840,31.0,475.19979,True,True
3278137572540701056,5.0,1425.599416,True,True
3278137572540701056,70.0,158.399927,True,True
3278137572540701056,71.0,158.39993,True,True
3288082758293022848,5.0,1425.599416,True,False
3288082758293022848,32.0,475.199789,True,False
3288082758293022848,98.0,158.399926,True,False
3459586677937737088,10.0,1425.599391,True,True
3459586677937737088,37.0,475.199788,True,True
3459586677937737088,64.0,158.399928,True,True
3459586677937737088,90.0,158.399925,True,True
3464485826872541440,10.0,1425.599391,True,False
3464485826872541440,36.0,475.199787,True,False
3464485826872541440,37.0,475.199788,True,False
3464485826872541440,63.0,158.399928,True,False
3464485826872541440,90.0,158.399925,True,False
3479221035031532416,10.0,1425.599391,True,False
3479221035031532416,36.0,475.199787,True,False
3479221035031532416,37.0,475.199788,True,False
3479221035031532416,63.0,158.399928,True,False
3479221035031532416,90.0,158.399925,True,False
3489874340631095936,10.0,1425.599391,True,True
3489874340631095936,37.0,475.199788,True,True
3489874340631095936,63.0,158.399928,True,True
3489874340631095936,90.0,158.399925,True,True
3493736924979792768,10.0,1425.599391,True,False
3493736924979792768,36.0,475.199787,True,False
3493736924979792768,63.0,158.399928,True,False
3493736924979792768,90.0,158.399925,True,False
3496355755520065408,10.0,1425.599391,True,False
3496355755520065408,37.0,475.199788,True,False
3496355755520065408,64.0,158.399928,True,False
3499296429434610304,10.0,1425.599391,True,False
3499296429434610304,37.0,475.199788,True,False
3499296429434610304,64.0,158.399928,True,False
3502592975744957824,10.0,1425.599391,True,False
3502592975744957824,37.0,475.199788,True,False
3502592975744957824,64.0,158.399928,True,False
3517619520125627904,10.0,1425.599391,True,True
3517619520125627904,36.0,475.199787,True,True
3517619520125627904,63.0,158.399928,True,True
3517619520125627904,90.0,158.399925,True,True
3517841140438425600,10.0,1425.599391,True,True
3517841140438425600,36.0,475.199787,True,True
3517841140438425600,63.0,158.399928,True,True
3517841140438425600,90.0,158.399925,True,True
3517841209157902720,10.0,1425.599391,True,True
3517841209157902720,36.0,475.199787,True,True
3517841209157902720,63.0,158.399928,True,True
3517841209157902720,90.0,158.399925,True,True
3530383784971799680,46.0,475.199787,True,False
3530383784971799680,91.0,158.399927,True,False
3531294008802299392,9.0,1425.599414,True,False
3531294008802299392,36.0,475.199787,True,False
3531294008802299392,63.0,158.399928,True,False
3531294008802299392,90.0,158.399925,True,False
3536327366875661056,9.0,1425.599414,True,True
3536327366875661056,36.0,475.199787,True,True
3536327366875661056,63.0,158.399928,True,True
3536327366875661056,90.0,158.399925,True,True
3539057213728669184,9.0,1425.599414,True,False
3539057213728669184,36.0,475.199787,True,False
3539057213728669184,63.0,158.399928,True,False
3539057213728669184,90.0,158.399925,True,False
3546332682170832128,9.0,1425.599414,True,False
3546332682170832128,36.0,475.199787,True,False
3546332682170832128,63.0,158.399928,True,False
3546332682170832128,90.0,158.399925,True,False
3566338949070993536,9.0,1425.599414,True,False
3566338949070993536,36.0,475.199787,True,False
3566338949070993536,63.0,158.399928,True,False
3566338949070993536,90.0,158.399925,True,False
3574445407785255296,10.0,1425.599391,True,False
3574445407785255296,36.0,475.199787,True,False
3574445407785255296,46.0,475.199787,True,False
3574445407785255296,63.0,158.399928,True,False
3574445407785255296,90.0,158.399925,True,False
3574445407785255296,91.0,158.399927,True,False
3582675080520660992,46.0,475.199787,True,False
3582675080520660992,91.0,158.399927,True,False
3584226658929871232,46.0,475.199787,True,False
3584226658929871232,91.0,158.399927,True,False
3592769731134725248,9.0,1425.599414,True,False
3592769731134725248,36.0,475.199787,True,False
3592769731134725248,46.0,475.199787,True,False
3592769731134725248,63.0,158.399928,True,False
3592769731134725248,72.0,158.399928,True,False
3592769731134725248,90.0,158.399925,True,False
3602406744394215936,46.0,475.199787,True,False
3608334005420675584,91.0,158.399927,True,True
3610474857638415616,91.0,158.399927,True,True
3612684120096472192,91.0,158.399927,True,False
3637468383496879104,23.0,1425.599383,True,False
3637468383496879104,50.0,475.199783,True,False
3637468383496879104,91.0,158.399927,True,False
3652910371473481344,51.0,475.199783,True,False
3652910405833716864,51.0,475.199783,True,False
3669916071144145920,51.0,475.199783,True,False
3669916380381791104,51.0,475.199783,True,False
3677448412989388032,46.0,475.199787,True,False
3677448412989388032,91.0,158.399927,True,False
3713826030072008192,23.0,1425.599383,True,True
3713826030072008192,50.0,475.199783,True,True
3758629475341196672,9.0,1425.599414,True,True
3758629475341196672,36.0,475.199787,True,True
3758629475341196672,89.0,158.399925,True,True
3759774208680370688,9.0,1425.599414,True,False
3759774208680370688,36.0,475.199787,True,False
3759774208680370688,62.0,158.399928,True,False
3759774208680370688,89.0,158.399925,True,False
3762071530853756928,9.0,1425.599414,True,True
3762071530853756928,35.0,475.199793,True,True
3762071530853756928,62.0,158.399928,True,True
3762071530853756928,89.0,158.399925,True,True
3793898411041910144,46.0,475.199787,True,False
3793898411041910144,72.0,158.399928,True,False
3793898479761174656,46.0,475.199787,True,True
3793898479761174656,72.0,158.399928,True,True
3794437034301022720,46.0,475.199787,True,True
3794437034301022720,72.0,158.399928,True,True
3795993633527490304,46.0,475.199787,True,False
3795993633527490304,72.0,158.399928,True,False
3795993633527490560,46.0,475.199787,True,False
3795993633527490560,72.0,158.399928,True,False
3836344438956110208,8.0,1425.599402,True,True
3836344438956110208,46.0,475.199787,True,True
3836344438956110208,45.0,475.199789,True,True
3836344438956110208,35.0,475.199793,True,True
3836344438956110208,62.0,158.399928,True,True
3836344438956110208,72.0,158.399928,True,True
3836344438956110208,89.0,158.399925,True,True
3838384617141390208,8.0,1425.599402,True,True
3838384617141390208,35.0,475.199793,True,True
3838384617141390208,61.0,158.399927,True,True
3845035696121944576,8.0,1425.599402,True,True
3845035696121944576,61.0,158.399927,True,True
3845035696121944576,88.0,158.399925,True,True
3850237416912716928,46.0,475.199787,True,True
3850237416912716928,45.0,475.199789,True,True
3850237416912716928,72.0,158.399928,True,True
3862117335108574848,46.0,475.199787,True,True
3862117335108574848,45.0,475.199789,True,True
3862117335108574848,72.0,158.399928,True,True
3920481233377933824,46.0,475.199787,True,True
3920481233377933824,49.0,475.199787,True,True
3927886100593557888,23.0,1425.599383,True,False
3927886100593557888,50.0,475.199783,True,False
3931880591977203584,23.0,1425.599383,True,True
3931880591977203584,49.0,475.199787,True,True
3965764619767224832,22.0,1425.599393,True,True
3965764619767224832,46.0,475.199787,True,True
3965764619767224832,45.0,475.199789,True,True
3965764619767224832,49.0,475.199787,True,True
3965764619767224832,72.0,158.399928,True,True
3968118399284369280,22.0,1425.599393,True,True
3968118399284369280,46.0,475.199787,True,True
3968118399284369280,45.0,475.199789,True,True
3968118399284369280,49.0,475.199787,True,True
3968118399284369280,72.0,158.399928,True,True
3978179338700027008,22.0,1425.599393,True,False
3978179338700027008,49.0,475.199787,True,False
3987041475434695936,22.0,1425.599393,True,False
3987041475434695936,46.0,475.199787,True,False
3987041475434695936,45.0,475.199789,True,False
3987041475434695936,48.0,475.199789,True,False
3987041475434695936,72.0,158.399928,True,False
3997576171218205312,22.0,1425.599393,True,False
3997576171218205312,49.0,475.199787,True,False
4004586348119642240,22.0,1425.599393,True,False
4004586348119642240,49.0,475.199787,True,False
4188996885011268608,54.0,475.199781,True,False
4188996885011268608,81.0,158.399927,True,False
4188996885011268608,92.0,158.399926,True,False
4229940258487034368,54.0,475.199781,True,True
4229940258487034368,81.0,158.399927,True,True
4349305645979265920,,,False,False
4353476020565733632,,,False,False
4365609170043180416,,,False,False
4366633811793952896,,,False,False
4383790518216171264,,,False,False
4393265392168829056,,,False,False
4405150047715392128,,,False,False
4410702581435191296,51.0,475.199783,True,True
4412417304175836544,51.0,475.199783,True,False
4423007800173036544,51.0,475.199783,True,True
4443110789740420480,,,False,False
4446207564241339520,,,False,False
4446574040918651904,,,False,False
4454532237354157568,51.0,475.199783,True,True
4540481374832743040,,,False,False
4540984195244025088,,,False,False
4549983418742839808,26.0,1425.599348,True,True
4549983418742839808,53.0,475.199775,True,True
4549983418742839808,52.0,475.199781,True,True
4549983418742839808,79.0,158.399924,True,True
4554019214828782848,26.0,1425.599348,True,False
4554019214828782848,25.0,1425.599351,True,False
4554019214828782848,53.0,475.199775,True,False
4554019214828782848,52.0,475.199781,True,False
4554019214828782848,79.0,158.399924,True,False
4566158991430299520,25.0,1425.599351,True,False
4566158991430299520,52.0,475.199781,True,False
4566158991430299520,79.0,158.399924,True,False
4567274927017734400,26.0,1425.599348,True,True
4567274927017734400,25.0,1425.599351,True,True
4567274927017734400,53.0,475.199775,True,True
4567274927017734400,52.0,475.199781,True,True
4567274927017734400,79.0,158.399924,True,True
4568060562432051584,25.0,1425.599351,True,False
4568060562432051584,52.0,475.199781,True,False
4568060562432051584,79.0,158.399924,True,False
4574048021719712640,26.0,1425.599348,True,False
4574048021719712640,25.0,1425.599351,True,False
4574048021719712640,53.0,475.199775,True,False
4574048021719712640,52.0,475.199781,True,False
4574048021719712640,79.0,158.399924,True,False
4594186745414679680,26.0,1425.599348,True,False
4594186745414679680,25.0,1425.599351,True,False
4594186745414679680,53.0,475.199775,True,False
4594186745414679680,52.0,475.199781,True,False
4594186745414679680,79.0,158.399924,True,False
4594186745414679680,80.0,158.399925,True,False
4609151442264875648,26.0,1425.599348,True,False
4609151442264875648,25.0,1425.599351,True,False
4609151442264875648,40.0,475.199784,True,False
4609151442264875648,53.0,475.199775,True,False
4609151442264875648,52.0,475.199781,True,False
4609151442264875648,79.0,158.399924,True,False
4609151442264875648,80.0,158.399925,True,False
4620448786799883136,1.0,1425.599428,True,True
4620448786799883136,13.0,1425.599392,True,True
4620448786799883136,12.0,1425.599394,True,True
4620448786799883136,27.0,475.199782,True,True
4620448786799883136,28.0,475.199791,True,True
4620448786799883136,39.0,475.199784,True,True
4620448786799883136,68.0,158.399926,True,True
4620448786799883136,66.0,158.399927,True,True
4620448786799883136,67.0,158.399927,True,True
4620448786799883136,62.0,158.399928,True,True
4620448786799883136,93.0,158.399924,True,True
4620448786799883136,94.0,158.399924,True,True
4620448786799883136,95.0,158.399924,True,True
4620448786799883136,89.0,158.399925,True,True
4646616923022587136,1.0,1425.599428,True,True
4646616923022587136,2.0,1425.599438,True,True
